"Variable Name","Schema System","Schema ID","BRICS DE PV","Schema DE Name","Schema PV","Schema PV ID"
"ThymNonthymmaHistlgyGrad","NINDS","C12816","","Pending","",""
"IMTBModeGuidedMModeInd","NINDS","C13927","","Pending","",""
"SMASymptmInd","NINDS","C12633","","Pending","",""
"RFQFarmRanchWrk66OnAgeInd","NINDS","C09186","","Pending","",""
"GenDiagnosConfrmTyp","NINDS","C10507","","Pending","",""
"MSSSPhysicnTransprtFreq","NINDS","C14717","","Pending","",""
"MSSSPhysicnTransprtFreq","NINDS","C14717","","Pending","",""
"PrtctvDevcUseInd","NINDS","C05433","","Pending","",""
"TOMMMalingeringPossInd","NINDS","C21102","","Pending","",""
"RFQAge4655ResHxResNrFrmFldInd","NINDS","C08708","","Pending","",""
"FamHxReltvDeceaseInd","NINDS","C14943","","Pending","",""
"QolMovePullTrouserOnAbiltyScl","NINDS","C21142","","Pending","",""
"HematomaChronCt","NINDS","C13827","","Pending","",""
"EmrgyRmDischrgDestRsn","NINDS","C04803","","Pending","",""
"ELQRCLaughEpiSocDisEmbScore","NINDS","C11712","","Pending","",""
"TOMMRetentionTQ7Score","NINDS","C21023","","Pending","",""
"ImgRadiolgndDoseOTH","NINDS","C18710","","Pending","",""
"DiagnosFinalClinDeathOTH","NINDS","C18669","","Pending","",""
"BDIIISelfCriticalnessScale","NINDS","C20428","","Pending","",""
"ImgT2WImgTechOTH","NINDS","C18999","","Pending","",""
"SpinocrblrDegnrtnInd","NINDS","C08193","","Pending","",""
"PregEverInd","NINDS","C10556","","Pending","",""
"FAISSelfPerNoNoticedScale","NINDS","C12146","","Pending","",""
"TOMMT1Q30Score","NINDS","C20883","","Pending","",""
"DRSCommnctnAbltyScale","NINDS","C07148","","Pending","",""
"ImgVolFlowRateMeasr","NINDS","C13920","","Pending","",""
"AdvrsEvntRelatSrc","NINDS","C08073","","Pending","",""
"HMQDepressScale","NINDS","C17179","","Pending","",""
"SickleCellDisVesselAntmicSite","NINDS","C14020","","Pending","",""
"DataSource","NINDS","C08147","","Pending","",""
"DataSource","NINDS","C08147","","Pending","",""
"DataSource","NINDS","C08147","","Pending","",""
"DataSource","NINDS","C08147","","Pending","",""
"DataSource","NINDS","C08147","","Pending","",""
"DataSource","NINDS","C08147","","Pending","",""
"DataSource","NINDS","C08147","","Pending","",""
"DataSource","NINDS","C08147","","Pending","",""
"ElctphysReptNervStimulaRateVal","NINDS","C12715","","Pending","",""
"RFQWrkFungicdUse4655Ind","NINDS","C09095","","Pending","",""
"SubarachHemVolTotalMeasr","NINDS","C14255","","Pending","",""
"CAGEAnnoyedCriticizeDrinkInd","NINDS","C20452","","Pending","",""
"SCOPACOGAssemblingPatternScore","NINDS","C10386","","Pending","",""
"RFQStrtUseSlvntsDgrsrsVal","NINDS","C08748","","Pending","",""
"FADDangerousSituationRuleInd","NINDS","C07519","","Pending","",""
"SCSHrnyLseContrlScale","NINDS","C09518","","Pending","",""
"ScreenVisitIneligPrimryOTH","NINDS","C19070","","Pending","",""
"SCOPAPSFutreConcrnScale","NINDS","C10399","","Pending","",""
"TissAbnrmlyMyelinationTyp","NINDS","C12282","","Pending","",""
"SCIPGRelnceVal","NINDS","C17310","","Pending","",""
"UPDRSWalkFreezeScale","NINDS","C09899","","Pending","",""
"IACathBasdReperfsInitDateTime","NINDS","C14404","","Pending","",""
"BrAtNucCoerLewyBodLewyNeuInd","NINDS","C15061","","Pending","",""
"RFQWrkBenomylUse2635AgeInd","NINDS","C08982","","Pending","",""
"SCIPGEscVal","NINDS","C17303","","Pending","",""
"IVtPATtlDose","NINDS","C14398","","Pending","",""
"GSASContrlGambThghtScale","NINDS","C09322","","Pending","",""
"NMSSSexProbFreqSevVal","NINDS","C10150","","Pending","",""
"ScreenVisitNotEnrldPrimryOTH","NINDS","C19071","","Pending","",""
"EchcrdTissDoppMyocrdPerfIdxNum","NINDS","C12885","","Pending","",""
"FAISIsoPubRestGoDiffScale","NINDS","C12117","","Pending","",""
"GenePointMutLocTyp","NINDS","C12798","","Pending","",""
"RFQTknNfpnPcdaAdtAtbNfcNfclRsn","NINDS","C08561","","Pending","",""
"WalkCaneUseStrtAgeVal","NINDS","C10711","","Pending","",""
"IQCODETelephNumRecallScale","NINDS","C13216","","Pending","",""
"AMNARTPronouncePlaceboInd","NINDS","C13075","","Pending","",""
"T25FWTrialNum","NINDS","C17864","","Pending","",""
"RCADSHeartBeatQuickNoRsnScale","NINDS","C21567","","Pending","",""
"EEGOthrAbnrmInd","NINDS","C17434","","Pending","",""
"PulmGasExchngAvgO2SatVal","NINDS","C12419","","Pending","",""
"DRRI2CombatExpTotalScore","NINDS","C21362","","Pending","",""
"AdrnlDiseasSpecfyName","NINDS","C18161","","Pending","",""
"DRSToiltngDisbltyScale","NINDS","C07151","","Pending","",""
"FAISMoodAnnoyedFeelScale","NINDS","C12128","","Pending","",""
"TroubleRememberingNewInfoScale","NINDS","C21214","4","Pending","4",""
"TroubleRememberingNewInfoScale","NINDS","C21214","3","Pending","3",""
"TroubleRememberingNewInfoScale","NINDS","C21214","2","Pending","2",""
"TroubleRememberingNewInfoScale","NINDS","C21214","1","Pending","1",""
"LOCThnkPplOwnWayKepTryingInd","NINDS","C51608","","Pending","",""
"LOCThnkPplOwnWayKepTryingInd","NINDS","C51608","","Pending","",""
"FrSBeRepeatsMistakesFreq","NINDS","C21063","","Pending","",""
"StdyDrugDispnsdDateTime","NINDS","C02004","","Pending","",""
"QABBAgitIritCantBuySomethngInd","NINDS","C10325","","Pending","",""
"RFQFarmRnchExposCrop5665AgeTxt","NINDS","C09131","","Pending","",""
"RFQResHxAge66OvrRsdncZipCdeNum","NINDS","C08724","","Pending","",""
"MEGEEGSrcAnlysisVolConductTyp","NINDS","C14044","","Pending","",""
"BPIOthrPainInd","NINDS","C09575","","Pending","",""
"PDMS2HitTrgtOvrhndThrw5FtScl","NINDS","C51408","","Pending","",""
"PDMS2HitTrgtOvrhndThrw5FtScl","NINDS","C51408","","Pending","",""
"RFQInsectcdExpos66PlusAgeFreq","NINDS","C08874","","Pending","",""
"FrSBeMissingItemsTtlCount","NINDS","C21092","","Pending","",""
"StrokSymCoTyp","NINDS","C14178","","Pending","",""
"IQCODELearnNewThingScale","NINDS","C13222","","Pending","",""
"QoLSatisfWellBngRcntAssmntScl","NINDS","C21241","","Pending","",""
"MEQMorningExerciseScore","NINDS","C20513","","Pending","",""
"PDMS2CopyCrossPrpndiclrScl","NINDS","C51500","","Pending","",""
"PDMS2CopyCrossPrpndiclrScl","NINDS","C51500","","Pending","",""
"RFQUseMethyleneChlorideInd","NINDS","C08756","","Pending","",""
"TherapuRehabSessDur","NINDS","C18181","","Pending","",""
"ASSISTOthrSubPrblmFreq","NINDS","C07039","","Pending","",""
"RFQTknAmlodipineNorvascRsn","NINDS","C08557","","Pending","",""
"LabTestLoc","NINDS","C17815","","Pending","",""
"PDQUALIFFamFridViewChngScale","NINDS","C17383","","Pending","",""
"RCADSWorryGoingToHappnScale","NINDS","C21561","","Pending","",""
"FARSDailyActivsFallingScore","NINDS","C11744","","Pending","",""
"ImgAbortRsn","NINDS","C08276","","Pending","",""
"QntSnsryTstDecrStimRateVal","NINDS","C15928","","Pending","",""
"CESSurrByEnemyScale","NINDS","C20480","","Pending","",""
"ManualMuscleTestAntmicSite","NINDS","C10975","","Pending","",""
"RFQUsedSmklessSnuffTobcoStatus","NINDS","C09265","","Pending","",""
"SDQ11PckOnScl","NINDS","C50106","","Pending","",""
"SDQ11PckOnScl","NINDS","C50106","","Pending","",""
"ELQRCLaughEpiMNDOnsetChangeInd","NINDS","C11713","","Pending","",""
"SCAREDWrriedPstScl","NINDS","C50053","","Pending","",""
"SCAREDWrriedPstScl","NINDS","C50053","","Pending","",""
"RFQLngstOcuptn4655YrThrdDtyTxt","NINDS","C08628","","Pending","",""
"ArterialLineInd","NINDS","C05142","","Pending","",""
"PDQUALIFTroubFallAslpScale","NINDS","C17370","","Pending","",""
"QoLReglrChoreTrbleCompleteScl","NINDS","C21184","","Pending","",""
"ImgVOIAntmicLocOTH","NINDS","C18722","","Pending","",""
"ICPEps20mmHG5MinDurNum","NINDS","C01576","","Pending","",""
"DiagnosAgeTyp","NINDS","C18241","","Pending","",""
"RFQFarmRnchExpsAnimlBr25AgeTxt","NINDS","C08905","","Pending","",""
"SWALQOLConsstncyTxtrFdInd","NINDS","C10320","","Pending","",""
"ESASAppetiteScale","NINDS","C11661","","Pending","",""
"MedNAEDPriorOrConcomUseDayCt","NINDS","C18553","","Pending","",""
"CASECrmVlCmmNghScl","NINDS","C50442","","Pending","",""
"CASECrmVlCmmNghScl","NINDS","C50442","","Pending","",""
"ImgAngioTOFMethdDur","NINDS","C15565","","Pending","",""
"HlmQHdchChnged3MoOthrTxt","NINDS","C17021","","Pending","",""
"RFQWrkParathiProdUse3645AgeInd","NINDS","C09054","","Pending","",""
"VitalSgnDateTime","NINDS","C01519","","Pending","",""
"NMSSLackPleasrFreq","NINDS","C10102","","Pending","",""
"ImgOthrCorticalAbnrmlyOTH","NINDS","C18855","","Pending","",""
"SWALQOLFdStckngMthProbInd","NINDS","C10292","","Pending","",""
"ImgRNFLThSupQuaAbnrmlStatus","NINDS","C15365","","Pending","",""
"RFQUseMEKInd","NINDS","C08762","","Pending","",""
"MacroExamBrainTxt","NINDS","C17753","","Pending","",""
"FARSPNSNeuExMuscAtrphLfScore","NINDS","C11773","","Pending","",""
"BVMTRTrial2Percentile","NINDS","C20450","","Pending","",""
"PDMS2MoveRattleFreqAmpltdScl","NINDS","C51427","","Pending","",""
"PDMS2MoveRattleFreqAmpltdScl","NINDS","C51427","","Pending","",""
"SCOPAPSDiseaseAshamScale","NINDS","C10398","","Pending","",""
"TBIQOLUEXTScore","NINDS","C20585","","Pending","",""
"TBIQOLUEXTScore","NINDS","C20585","","Pending","",""
"SCOPASlpTabPstMoTtlDose","NINDS","C10402","","Pending","",""
"CMSExhbIndiffPersnlProblFrqScl","NINDS","C50029","","Pending","",""
"RFQLngstOcuptn25YrFrthDtyTxt","NINDS","C08614","","Pending","",""
"FBIPrsnlNeglectScore","NINDS","C11850","","Pending","",""
"FFQWlntInd","NINDS","C09841","","Pending","",""
"HMQStpMedGotBttrScore","NINDS","C17121","","Pending","",""
"HauserAmbulationIndex","NINDS","C14712","","Pending","",""
"OCTContrastVslActyCt","NINDS","C15326","","Pending","",""
"RespMednNebulizedOTH","NINDS","C18844","","Pending","",""
"ASSISTOpioidFailFreq","NINDS","C07047","","Pending","",""
"RFQWrkOthrHrbicdUse5665AgeInd","NINDS","C09150","","Pending","",""
"RCM3VomitBldFreq","NINDS","C09466","","Pending","",""
"ImgGrayMattVolFractVal","NINDS","C15418","","Pending","",""
"ICPOtherMeasrTxt","NINDS","C14027","","Pending","",""
"ElctphysReptveNervHighFreq","NINDS","C12722","","Pending","",""
"ImgPCTBaseIDPenMethdTyp","NINDS","C13877","","Pending","",""
"DKEFSVerFluTLetFuToCoRScor","NINDS","C21611","","Pending","",""
"SophiaSignSymPresTyp","NINDS","C14269","","Pending","",""
"EchcrdRtVentSystlcDysFnctInd","NINDS","C10733","","Pending","",""
"NSIDeprsnImprmntScore","NINDS","C07343","","Pending","",""
"NSIDeprsnImprmntScore","NINDS","C07343","","Pending","",""
"FAISMoodDepressedFeelScale","NINDS","C12133","","Pending","",""
"PROMISFeltNotNeededScale","NINDS","C20702","","Pending","",""
"PDMS2ThrwBllUndrhd7FtScl","NINDS","C51344","","Pending","",""
"PDMS2ThrwBllUndrhd7FtScl","NINDS","C51344","","Pending","",""
"NSIDecsnImprmntScore","NINDS","C07338","","Pending","",""
"NSIDecsnImprmntScore","NINDS","C07338","","Pending","",""
"EchocrdLtVentEndDstVolIdxMeasr","NINDS","C12898","","Pending","",""
"HeadachShrtTrtDurNum","NINDS","C15951","","Pending","",""
"ModScheltenScaleOccipCapsScore","NINDS","C13797","","Pending","",""
"SCAREDAbWrryScl","NINDS","C50051","","Pending","",""
"SCAREDAbWrryScl","NINDS","C50051","","Pending","",""
"FFQCoffCaffInd","NINDS","C09817","","Pending","",""
"CASEChldSchWorkSuprtEncLackScl","NINDS","C50431","","Pending","",""
"CASEChldSchWorkSuprtEncLackScl","NINDS","C50431","","Pending","",""
"ARICTIASpchLossEarlOccurScale","NINDS","C13340","","Pending","",""
"ARICTIASudVisLossOccurScale","NINDS","C13359","","Pending","",""
"CBIRLoseMisplaceThingFreqScore","NINDS","C11526","","Pending","",""
"HMQMissWrkTwoWklDisableDayNum","NINDS","C17168","","Pending","",""
"SMFQSlfDoEvrythngWrngScl","NINDS","C50070","","Pending","",""
"SMFQSlfDoEvrythngWrngScl","NINDS","C50070","","Pending","",""
"SCOPAAUTMedErctionDisrdrName","NINDS","C10366","","Pending","",""
"UrDipstckTstLeukEstrseStatus","NINDS","C17418","","Pending","",""
"NMSSFallFaintFreqSevVal","NINDS","C10071","","Pending","",""
"BVMTRResponsBiasPercentile","NINDS","C20487","","Pending","",""
"StdyDrugEndDateTime","NINDS","C02009","","Pending","",""
"StdyDrugEndDateTime","NINDS","C02009","","Pending","",""
"RFQSoldered100DaysInd","NINDS","C08794","","Pending","",""
"InBhvQsPrtVerDfnsivInd","NINDS","C50667","","Pending","",""
"InBhvQsPrtVerDfnsivInd","NINDS","C50667","","Pending","",""
"FADGFSubscaleVal","NINDS","C07548","","Pending","",""
"ImgScannerSftwrName","NINDS","C08236","","Pending","",""
"SCIPGGambHghFreq","NINDS","C17297","","Pending","",""
"SF36HlthLmtModActScore","NINDS","C08504","","Pending","",""
"SF36HlthLmtModActScore","NINDS","C08504","","Pending","",""
"SymptmFrstApprDate","NINDS","C18251","","Pending","",""
"SDQShrngScl","NINDS","C50081","","Pending","",""
"SDQShrngScl","NINDS","C50081","","Pending","",""
"NABEFMazeForm1MAZECompTimeDur","NINDS","C50694","","Pending","",""
"NABEFMazeForm1MAZECompTimeDur","NINDS","C50694","","Pending","",""
"HMQMstSevTypPstYrNum","NINDS","C17042","","Pending","",""
"SMFQFeelNoGoodScl","NINDS","C50062","","Pending","",""
"SMFQFeelNoGoodScl","NINDS","C50062","","Pending","",""
"RFQWrkOthrPesticdUse4655AgeInd","NINDS","C09123","","Pending","",""
"RFQAddnlBdyMeasrHeadCircumfVal","NINDS","C08841","","Pending","",""
"ImPACTXOMemTotCorrectCt","NINDS","C21445","","Pending","",""
"InvestAssessIntrvWthdrlSpecTxt","NINDS","C20414","","Pending","",""
"RFQWrkOthrPstcdUsBr25AgeInd","NINDS","C08952","","Pending","",""
"MuscBulkAssmtAntmicSite","NINDS","C14440","","Pending","",""
"CntryResdnceISOOTH","NINDS","C18806","","Pending","",""
"ImPACTDesignMemTotCorrPercVal","NINDS","C21444","","Pending","",""
"ASSISTDsrHallucinogenFreq","NINDS","C07027","","Pending","",""
"EEGDuration","NINDS","C17425","","Pending","",""
"RCADSWorryDoBadSchoolWorkScale","NINDS","C21538","","Pending","",""
"BpApPerivasInflamTyp","NINDS","C12260","","Pending","",""
"PROMISFltHlpNeededFrAngerScale","NINDS","C20724","","Pending","",""
"ImgIsotopeOTH","NINDS","C18699","","Pending","",""
"ImgIsotopeOTH","NINDS","C18699","","Pending","",""
"ECGVentricArrhythmiaOTH","NINDS","C18778","","Pending","",""
"LAMSArmStrgthAbnrmlTyp","NINDS","C14624","","Pending","",""
"RFQPr2AgeStpRgTkOthrCCBMdcnVal","NINDS","C08582","","Pending","",""
"ClinicalTrialName","NINDS","C19126","","Pending","",""
"LLELMNEMGInd","NINDS","C17817","","Pending","",""
"PregPriorHistBirthFulltermCt","NINDS","C16022","","Pending","",""
"PDMS2WalkUpStairs4StepScl","NINDS","C51355","","Pending","",""
"PDMS2WalkUpStairs4StepScl","NINDS","C51355","","Pending","",""
"ABCScaleEntrExitCarScale","NINDS","C14842","","Pending","",""
"TestAssyPerfrmDate","NINDS","C12779","","Pending","",""
"EEGIctalOnsetLocTyp","NINDS","C14583","","Pending","",""
"ImgGrayMattVolMeasr","NINDS","C15415","","Pending","",""
"MACEConcRcll48527FormBScore","NINDS","C18444","","Pending","",""
"QolMoveFingernlTrimAbiltyScl","NINDS","C21144","","Pending","",""
"WalkPrimryAssistvDevDlyUseDur","NINDS","C10722","","Pending","",""
"BrainTissFormalinFixedInd","NINDS","C08153","","Pending","",""
"MentlStatExamTyp","NINDS","C14431","","Pending","",""
"SSQOLInpatPersonScale","NINDS","C13163","","Pending","",""
"PstTraumAmnsVerifTyp","NINDS","C01033","","Pending","",""
"MACEDConcFormCScore","NINDS","C18441","","Pending","",""
"CHARTSFPaidJbOccptnTxt","NINDS","C07120","","Pending","",""
"LDOPAPstOpStimoffTime","NINDS","C08058","","Pending","",""
"NEIVFQDiffcltyRdngScale","NINDS","C14791","","Pending","",""
"HMQHdachNotBadBefrScale","NINDS","C17140","","Pending","",""
"TBIQOLExecFxnTScore","NINDS","C20564","","Pending","",""
"FARSInstrTest9HPTRtMeanDurVal","NINDS","C11813","","Pending","",""
"QoLScialzeAbltyFamDsppntmntScl","NINDS","C21269","","Pending","",""
"ElctphyReptNervPstactAreaMeasr","NINDS","C12727","","Pending","",""
"GITherpyNutritionSupplementOTH","NINDS","C18827","","Pending","",""
"SWALQOLFrChokLiqProbInd","NINDS","C10302","","Pending","",""
"PedsQLEatDrinkPainScl","NINDS","C50510","","Pending","",""
"PedsQLEatDrinkPainScl","NINDS","C50510","","Pending","",""
"RCFTCooperationStatus","NINDS","C20932","","Pending","",""
"SedationStatus","NINDS","C01007","","Pending","",""
"VentilAssistTpeUtlizDurEvalInd","NINDS","C06119","","Pending","",""
"GOSEExtntRestrctSocFreq","NINDS","C18416","","Pending","",""
"RCADSWorryAboutThingsScale","NINDS","C21527","","Pending","",""
"MedHistCondOTH","NINDS","C18793","","Pending","",""
"RFQAge3645ResHxResZipCodeNum","NINDS","C08694","","Pending","",""
"SwallowingPostTBIProbInd","NINDS","C18653","","Pending","",""
"RFQTkDlzmCdmCtaDcrTzcDCDDXTInd","NINDS","C08576","","Pending","",""
"RCM3AnmcDrDiagnsInd","NINDS","C09467","","Pending","",""
"BwlFUncMedConstAgtTyp","NINDS","C06194","","Pending","",""
"BVMTRCopyRawScore","NINDS","C20489","","Pending","",""
"ImgRNFLThInfQuaAbnrmlStatus","NINDS","C15373","","Pending","",""
"GasAnlSphDysfncUnrelSClInd","NINDS","C06173","","Pending","",""
"SpecmnImmhistchmclStainNam","NINDS","C12279","","Pending","",""
"ImPACTPCSSBalanceProblemScore","NINDS","C21411","","Pending","",""
"MPAI4NonverbCommunScale","NINDS","C07282","","Pending","",""
"GenePointMutInsertDelTyp","NINDS","C12800","","Pending","",""
"BldPressrDiastlMeasr","NINDS","C01507","","Pending","",""
"NEIVFQFrstnScale","NINDS","C14811","","Pending","",""
"PROMISStillSleepyWhenWakeScale","NINDS","C20842","","Pending","",""
"ImgMRBasedIDCoreThresholdTyp","NINDS","C13858","","Pending","",""
"HBIChldFinshProbScale","NINDS","C07203","","Pending","",""
"BSI18FaintScale","NINDS","C18622","","Pending","",""
"HDRiskGrade","NINDS","C14939","","Pending","",""
"InBhvQsPrtVerSmAngInd","NINDS","C50660","","Pending","",""
"InBhvQsPrtVerSmAngInd","NINDS","C50660","","Pending","",""
"HSSSevereHeadacheBeginAgeVal","NINDS","C13503","","Pending","",""
"RFQHerbicdExpos5665AgeInd","NINDS","C08871","","Pending","",""
"DAST10SuggestedActionTyp","NINDS","C21344","","Pending","",""
"NOSTBIMotorFuncRArmUntestblRsn","NINDS","C20632","","Pending","",""
"SeizDlyDiarySeizTyp","NINDS","C10635","","Pending","",""
"TherapuStretchTyp","NINDS","C18200","","Pending","",""
"VAToxScaleTremoScore","NINDS","C13284","","Pending","",""
"TOMMT2TotalCorrScore","NINDS","C21008","","Pending","",""
"FADAnythingGoesInd","NINDS","C07512","","Pending","",""
"QoLTroublePlanTaskStepScl","NINDS","C21225","","Pending","",""
"QUIPCStSxBehvrInd","NINDS","C17281","","Pending","",""
"FFQOthChicknTurkWthSkinInd","NINDS","C09766","","Pending","",""
"SASDQBreathSnoreBckSlpScale","NINDS","C09544","","Pending","",""
"ImgMEGEvoFldAcquisSedTxt","NINDS","C18524","","Pending","",""
"PDNMSBowelIncontinenceInd","NINDS","C17321","","Pending","",""
"AMNARTPronounceBlatantInd","NINDS","C13074","","Pending","",""
"ImgFMRIAnlysisTyp","NINDS","C13968","","Pending","",""
"SurgLesnPLgAPExtentResEstVal","NINDS","C14319","","Pending","",""
"CBIRImpulsiveActionFreqScore","NINDS","C11546","","Pending","",""
"STOPSnoreInd","NINDS","C09548","","Pending","",""
"ClinTrialPrevPrtpInd","NINDS","C18253","","Pending","",""
"RFQInsectcdExposBrth25AgeInd","NINDS","C08843","","Pending","",""
"PROMISFeltLikeAFailureScale","NINDS","C20699","","Pending","",""
"FBIALSPrsnlNglctScore","NINDS","C11821","","Pending","",""
"EchocrdLftVentrFunctStatus","NINDS","C12890","","Pending","",""
"BrAtStrGlPaExternlSevReslt","NINDS","C14989","","Pending","",""
"RFQWrkRotenoneProdUs4655AgeInd","NINDS","C09113","","Pending","",""
"EpilepsySyndAdolAdltOnsOTH","NINDS","C18953","","Pending","",""
"SPMSQCurrentDateReslt","NINDS","C09523","","Pending","",""
"QUIPDiffcltCntrlMedctnInd","NINDS","C17255","","Pending","",""
"WalkUse2CaneCrutchStrtAgeVal","NINDS","C10713","","Pending","",""
"PedsQLInfSclPhysSymVomScl","NINDS","C50402","","Pending","",""
"PedsQLInfSclPhysSymVomScl","NINDS","C50402","","Pending","",""
"LIFEPTSDInd","NINDS","C13316","","Pending","",""
"ASFormCompletedDate","NINDS","C17768","","Pending","",""
"ActivityFreq","NINDS","C19145","","Pending","",""
"WaitHipRatioVal","NINDS","C14464","","Pending","",""
"ARICTIAStrokeSpLosWSymInd","NINDS","C13346","","Pending","",""
"RFQWkProtectApronUseInd","NINDS","C09248","","Pending","",""
"FARSInstrTest9HPTRtTry1Dur","NINDS","C11811","","Pending","",""
"ImgMRIPerfInd","NINDS","C17931","","Pending","",""
"SDQ11GtsAlngBtAdltChildScl","NINDS","C50135","","Pending","",""
"SDQ11GtsAlngBtAdltChildScl","NINDS","C50135","","Pending","",""
"GCSVerbalRspnsScale","NINDS","C01002","","Pending","",""
"SensySytGlobAssmtReslt","NINDS","C14466","","Pending","",""
"HMQTreatmntNeuroFreq","NINDS","C17111","","Pending","",""
"SensySysAbnrmlyPrtpDescTxt","NINDS","C18514","","Pending","",""
"EEGDataOTH","NINDS","C19056","","Pending","",""
